lom_id,intuitiveness,fluidity,speed
557d8fae1de7354c02e01c4ba86d6d6e2192e55a6316aad69871f663fba9c355,"[50.998, 70.323, 3.096]",[],"[1, 1, 1]"
960099db3f21aa415ca1b86808cfe69cc855e0b771238d52dd40130edbb5260a,[37.301],[],[1]
e1b73b56304eb4afaeab179284346f582cf52b48362df66541def8c1946693c6,[0.133],[],[1]
50c81925727c81739099e15a1618f90ce0933d7a04164f71a199d22547a7d9ed,[0.822],[0.936],[2]
061690f57053bd527b490248d1e474570735c56edaea67a1410aa4aceca38636,"[3.098, 29.009]",[],"[1, 1]"
94e8758260c14458468b52a712e63cf46175701b7c6ef8eddd5108fe708c41a2,[1.075],[],[1]
628e441802a22e58e72fe74e5857beab0dc9f0acbf88a6e3ac3e60eeeb1f28c7,"[0.588, 0.245, 0.354, 0.332]","[0.0, 0.5650000000000001, 0.0, 0.773, 0.0, 2.693, 0.0, 0.0]","[4, 3, 3, 2]"
2eb5b4e0628a99063c969d31624da8f895332aaf026be94ca42454ac77d6fe37,[0.1],[],[1]
01ee892dd5920d01dd26c3a388b8f7a99c8f32d53ea8a1a4c9ef64d5e2892b18,"[0.972, 0.938, 1.026, 85.045, 30.096, 51.818]",[],"[1, 1, 1, 1, 1, 1]"
8f76443dcd78b2a226e447d416d78af9c619d2cab388b9ea811b09a2bb52a9bb,"[0.773, 0.103]",[],"[1, 1]"
3e437352fa2e257184f363ea84a16e70cd15f9c01f73f81e08c5e8927ee8a7c9,[11.676],[0.16900000000000048],[2]
23965d967c02fa076a81810e3952a838f2b1d1505765565db763695f9c051273,[0.705],[],[1]
a654c1bd691e2304bfd4785d31ba4eb6df13fc71b90128b3ffaf715266ad9d56,[2.183],[],[1]
b0964d9a3eda330c6b6dbf3b4c972684049933bd29de4625a3b28f3d62271cbb,[0.571],[],[1]
d791144dc51f2ac7484087f9fed8ae47ea88d05f7c0477b21f31ec3a1e29a3d5,[49.701],[6.738999999999997],[2]
9bb08f2a9f22caa8a2bb27165094ce60ac2cd4dd2cfdd64d9c5f77e867436c3b,[2.738],[],[1]
060135f2ee560f7fa31f2cf35864653de41ac9bd016a47a3406f5033f0f7ca58,"[26.054, 2.496]",[],"[1, 1]"
0b6e0ef3e79963dd323ef7af52f2bb3059d1a8a932890f704057150e0349034b,[0.164],[3.71],[2]
294a710dd4ce255ffe3924f86b99b900ed45b6f64c48d643fc2df6136cf14a59,[0.373],[],[1]
f8b3b25a1248352f4fff69a046b28c63cb8abf006324adc51373c81f5ddc2d7a,[98.553],[],[1]
2b14a0caae3a4af22e11ef3bda745ee262fbe4c54ee97795a2b486416d68b457,[1.375],[],[1]
e384f235183df8aaabd06613b2733ee1693f6b26eb6b0046741bf9e9c5bab9bc,[0.842],[],[1]
5960b998191ef6761d5e9a3fd86909e10a31f8d067d8fa4fbfa6880513473a52,[17.365],[],[1]
792d736fb16345ca26df2bbc8d065a929b269f9ec41b896608e5f19339eece20,[6.355],[],[1]
667f6e0751fb6384c71e209738d7e051951ea87f978f7766d930cd3ef1202d4d,[0.561],[],[1]
0011815f3e4e8cfcd28fd498a4ddb16313c763c0f5e51ace8a64e5c230dff6e8,[0.399],[],[1]
735114f0abfaf0ba8815d675489bc53197c780c9c71eb8e9b246eb4effc7ab8b,[1.884],[],[1]
543cf8e00c4ada6e60996cab697cb9b5dc0c269863f55b59ecabaae422bb6645,[2.699],[],[1]
a8de29717a1e033a74c5fa34647c31ff25785e2e1deaef56f5386dbe43bc6b9e,[22.248],[],[1]
d541b1d029af16ac6c5565d15304bee9e06be49ba8e2f5cba7b6296517ad9978,[1.705],[1.4459999999999997],[2]
005cc570922b4b01027bad266cd4f6181a5edb070fba43eb6f1e0108314e6bab,[0.993],[],[1]
9d4f693415db6bfa688b85fbac9138f0cb8ba57fd928f338f32ce4aba8080e86,[88.781],[],[1]
87ba79a1eca02f9d09b20992201df42449226634a823a7c07edc8f3942792b36,[2.514],[],[1]
2831d25dbe49a18caadec70fcdba80f32f07f5e6b585dbf372dc1936b32d4adf,[33.125],[],[1]
a043c631792ab1120e1b2f8ed09ebf9257626975ae78ab1e0bd6b8ec4601ea77,[0.986],[],[1]
5c0ece6f134f0e67dd2d3cd70d597ffbe0a0c1b93fa3a56e67031b54d06cd606,[0.752],[],[1]
b4dfca93550b7eb315be080ddce7113f24b9ea037ede71fa29ce56be344193ad,[0.104],[],[1]
ad81c30ac87d27ccecedd5d5891b3c11814b5660a144b67029ca6107af576498,"[0.975, 1.066, 1.068, 1.068, 1.068, 1.066, 1.069, 1.067, 1.068]",[0.768],"[1, 1, 1, 1, 1, 1, 2, 1, 1]"
2fde6ac97b01ed6c58157b9d79e63a614ec055112b3919ba187292c2c23252b8,"[2.465, 6.06]",[],"[1, 1]"
8890a86316d74dcc7dd25a53b68099c525663407e52a3b2af2ebea484a5d9845,[2.429],[3.855],[2]
c4a3fd820d16e6c184e5f0f4eded7f0703f9edbf7c5c588249a7cafc2342b28f,"[4.277, 3.87]",[],"[1, 1]"
cfb74d61f8944aec1be887719d7debdaeed1386e7e9a2583020d9d5be08a6434,[4.643],[],[1]
c6170f846d807b433e1e0da9898d4c849cf6ab3fac42088e01e78214f3b13388,[0.878],[],[1]
428d1bc4bf5332e69234794d573c09a64709b79a7762161d2d5082e644216142,[1.939],[],[1]
5da08f5bd095a9132fd635b9ab951168cf555d14e884d01c298cd13251e20498,[2.381],[],[1]
dd5362a6338197a6eb37502698a7b0223b480b70231a5027f9bd996263a8e7b2,[3.507],[],[1]
53775545b128bfbd081e5dbf81b9d8c6989815fc48d2f75efb7258153ab8a16f,[0.114],[],[1]
c321ddd8de122f432a57f489d203776602f8053d70b7bc05b3a8637a057eaab9,"[20.64, 0.165]",[],"[1, 1]"
2990ef4e5f30d9b78618d1ffff5ebb3fb5a79bd51d4431a59f5d840b495f0bb2,[0.832],[0.4940000000000001],[2]
c1b1231744228dd10d00a7a85bd9e18dbcbd02dcf7858703ad52210e70e62442,[0.748],[],[1]
1e4fb1c467e511a48359e1591a78e8dc3c656d814e9cf35cf43767b2fb6b48e4,[1.209],[],[1]
3b324470572b904b73e3fea533dac921d74023c527b37b72231d34ef51d8bf37,[0.989],[],[1]
f470faf9826cc5230be446f4478b26abf9425594cdc950d6a33d8a3ae3ab2760,[1.105],[1.9609999999999999],[2]
a3d12f57393d6312dc0441d9b8044c403013246ad40c506953997042487e1faa,[13.197],[],[1]
18eac1ff8281a75f0ce94cab662ce004dad95920ed6650675eb1a8f6df9dd6d5,[1.04],[],[1]
c3fbbbe6a535c6af29ffb3f303a7fe29e18314cdd693e3ea5db3a50031a8bd8e,[0.971],[],[1]
b5cbeff4028c99688698cebc809239932c76f486346df6be25a2077368cef383,"[1.021, 1.03]",[2.032],"[2, 1]"
888fa23cab3f937e1526774cd5cc11d7c0c7ab0e611e8663d392ef55d4d3a9d2,[2.053],[],[1]
203e659e7517536fa85fdaa0dbc78c567023005f4309a867871ea9dc58427717,[1.053],[],[1]
a1e4b7c58a37620cf6b3fc0e533cc41bcd9f70820364f24c495d296c0178cab6,"[0.445, 1.984, 0.823]",[1.9200000000000002],"[2, 1, 1]"
7e1cbdc3f6021fafb4fdc2173ff6f61874b0e0a9aed9fa864fc0b7cf745dfe2c,[2.174],[],[1]
54835a9439c48858330a38bd393a28a4c18abdd9a4fa67ada11be0e7d5519eb4,[2.031],[],[1]
dbffae8ad25abf64803ff1ce11586f74cd00b40b89543e881ea4aaded2c2bf28,"[0.939, 0.812, 0.588, 0.187, 0.963, 0.361, 1.366, 2.018]","[0.0, 0.5919999999999999, 0.0, 0.0, 0.0, 0.0]","[1, 4, 1, 1, 2, 2, 2, 1]"
c9ba544692b21f7ded9614fd3560cca2d9f1f30e63b09459c18da75ff240e4c5,[1.957],[],[1]
a89adc37569200f8c3ebed10bb78a45a218ae01fdf324ddee5b1dfeaf4d238b4,[0.969],[],[1]
11d07f82c4fcf75dddc4c8c52df2fdfa4bcb9352cfd8de3568550da604bf8f83,"[6.52, 2.215]",[],"[1, 1]"
720e656f1f6c8e263962e1696bce820ffba96f6f5d11c6029400775cdcf9ae0b,[4.218],[],[1]
a03a844c57f9de6b112f532516d9743ba2c02f6feae78b758b80242878a8e268,[1.788],[4.559],[2]
842c9a90da164e714060bd87ed0b2d6d27bcb850206dbb7e80d0ba4a92d62567,"[1.963, 1.554]",[],"[1, 1]"
2cb38737eca2bdb44e4a071891188d84f86fd0cbb4799776cdabcd326dc45fea,[1.739],[],[1]
dccf5840db11b9d2c83b2cd97c45ccf43b11dce567109e4aea5128196c62d0ff,[4.692],"[0.9539999999999997, 1.4020000000000001]",[3]
82ad8c028c4b9ea0db5e539a98036b25e9f1e348aed27207815457c3c9a9f510,[0.267],"[0.15699999999999997, 0.21800000000000003, 1.9540000000000002]",[4]
de1d6229745990e788104127817ef3dfd41797bc6c439db9ab713af3ff19295e,[0.912],[1.141],[2]
62cd202672c274f1586e51262aa1428f23fdda1d570d8ff4186e13bdc661a74d,[0.818],[0.3350000000000001],[2]
71fe096b51942aa798029f6978eac12502698ed7fb273a2b083052e63b2a8000,[3.847],[],[1]
973d4bdc649388351517e5f3eecdddd467df64ef2acbb9fc08b29ced7ebef4aa,"[1.662, 1.92]",[],"[1, 1]"
51844567d049528acfd92ce77216e6e63a91deb425af1073a9e15b5b6c929c0f,[0.422],[],[1]
de3102c12649c597b7fd71f08024a22d193f8d5acd8db83c4da7a0815dfe0b3d,[1.647],[],[1]
da9bd29acf1150627ffdb6179434baa84af36df9b1397787010fa8bc35d826a3,[0.597],[],[1]
b516dc066805fae40d926623b8e9091445c70254e9d98d4cbaa2ccba8fb74148,[31.204],[],[1]
960b17f73d3805970386c6f3b95fe62a2aca46c24525f97219e71aa750f02c16,[1.869],[],[1]
314bc1a7717bf3dcd357eae4e676faffc7031b1281665ecb4599eea60c1d067c,[0.507],[],[1]
588289be8e09d6da22ab67ad03c50452806c8848e9d52f4de06c0d809caef362,[0.597],[],[1]
2d1eb6ea97eef55f7285889a4ee295f0cc12055757d8b84fc675b005e1c501fc,"[14.481, 3.003]",[],"[1, 1]"
e20d507cf2cac10f9c43e6c4b869f43e06c42278234015c345118de4333e1448,[0.918],[],[1]
d45ad6096242f460740c05d28e106aa82d3d40c9ca592a709c30ee5006784209,[17.421],[],[1]
d1a11bcb455911ad47cd22c10282c1af7331782ade6d41ef1fbc0d0704dc5809,[0.749],[],[1]
43887df8c98b9f97883b924223a68edd48ff6325bd7eeec4a3820048047d31b7,[0.866],[0.7839999999999999],[2]
21428bd401120cc3fd73736a2cfdeadbe1bc3d6cd6514d28b39f709a778d895d,[2.498],[],[1]
48e38c9379086ed0e768e4f053a2e13c85cc327c9679245d723640699212f7e7,[0.15],[],[1]
c2acafb5670f0eb76f346a1aef3870b7ca304b5008ff54c45c08e424fd3e32b8,[1.809],[],[1]
ada7ee8bfb7f1d50300544df1301668098b913158b1316e6ef473db6567dc5ce,[1.615],[],[1]
36d96e0d136f086ca050dc9b156f6637743b76364de05956245a492256446bf1,[0.937],[],[1]
dcd4917668c4dfa41df223fa2f3fb457043a4a999fa069674a2342e7f1e062a6,[0.417],"[0.6239999999999999, 0.6760000000000002, 2.197]",[4]
d9e99202282782ac7eae1dcaa870e99d2d3651b7d2dffd5408a0ac56331af7d8,[0.685],[],[1]
75bfdfe2552bb54b4fef07c8486a1394e384499b6d19871e9e2e10a2eace4ebc,[0.861],[],[1]
839a969d56c614726f394c17be73897fc432565f8169155399551977a0d68c10,[40.376],[],[1]
c9d37d427f44758bc99d318068b2d0f76e1faee0812094bd64f4139c6079b75a,[3.779],[],[1]
78dda89c428ed63d338ad79963a3fefd250e388469800d83621d98996e8f7eb9,[13.392],[],[1]
f8e10b2cd88a15cdd7b15d24a97b0d7200bd238727ba7c081d4e84204712bce8,[1.683],[],[1]
b00d29a51262c6d138f59d518d4b470cbe411fff0094a424bce8cdb5a3415f95,"[20.218, 0.513]",[],"[1, 1]"
52db29346ec59d7e35a310ace5b8e90eb7ad7f0af1f8b3f3cd7090ce65c1d3f5,[3.963],[1.4479999999999995],[2]
544f1a7b9fa6c01971010407c29d75b87cc4a6f5d86b22a3dfa78ac972bb4b46,[5.952],[1.9059999999999997],[2]
642236ba4619e6fe1e3a76c9cb1a975aa61374ad0e266d085e5496d79a08b3ed,[2.425],[],[1]
625ed23608fe351dc5664a20732886a0bbd3e1bc57c5d4050f9f0967af120961,[2.915],[],[1]
438fb49e85a2836133b5365da4b5f6d87ab9da7e21785701e8e0fc1a671b5cd9,[0.106],[],[1]
0bbacde76a71d5d1719a8fcc36d3cd083c1217ebffe6888b6726255150a3c2cb,[1.508],[],[1]
75382ec773815ef5572d87e3554f3bf949d5307d331df7fec98e58c2ef0db5bb,[0.101],[],[1]
1b77f1795fb316871b391cb5b8f427a44e1bcb326d2e47a32ff9c2f0ee232e69,[1.765],[],[1]
c1ca62ba5cce3af12a81ee3d3aba0f0d42f02d60608b11148c10cc788c35dd4e,[0.49],[10.048],[2]
ebba1cfd768c75c700e1bcc9886d4ea9baf987566d517732927487bb371607bc,[0.105],[],[1]
2ba33a0687df51dd08710a6a583a290e533491ae3b495c5c8350cd3a15da9a2e,[0.946],[],[1]
3ee1d177e0fe8ba8daf0c4a2b71ea4d2189464a9ed92899b8d72b6bdf45ce520,[6.414],[],[1]
32d504dacc3987a39907dee625447a01f4ecbbdf3c6ec4679880192352e6dcfb,[1.32],[],[1]
1a8b301468139105b40499b4fb92431398f8edc882dbaa7006185691b44c11a6,[11.811],[1.1359999999999992],[2]
bcb3716b1dd8540cced843355dd489070d3d019197d693798a2f3580fbf3eb00,[0.997],[],[1]
727247d1c7a8ccfd802a723f02e45e76c732a3a0486a199cbfe79bdabf8bcd43,[2.703],[],[1]
7b9522bf0b828c00acc98fd416123636aca538424129b447cc1d885f5af2c825,[37.041],[],[1]
630977615077793ce2bea08f65848f134f4233f006b22e603410aa509272fbbb,[0.564],[0.392],[2]
bee9a1399061fe765b499e9b11596833d2f7b65783ee72d667830ed678e207a9,[0.62],[1.2240000000000002],[2]
22980e5a44a45f17554eda803604d4f51659d40fd8f43765bea4aa9e5085c6b0,[1.632],[],[1]
1da043777b512bc986e9f074836755ddea421a2aed9f73500a3da265dc8f56bd,[2.249],[],[1]
e936cb9ebfd8ac80304a4df86047e979f480a9e6eecd8cf6ffed9f6934f7308a,[37.917],[],[1]
18316cdb01a46258761d614d9d5d162eb2445ea7ebb32148258372d32f10e678,[1.385],[],[1]
46428a0575b9e53f2914dad83229a6f57c16d75ce2b2e5a149b30e76da7c8331,[5.145],[],[1]
b00c33e5456143af04643f8e4b70b39b127d0461337a69de6f05470c4c77b6eb,[0.814],"[4.0889999999999995, 13.056000000000001]",[3]
79464d05e140536857de205478ac2429f2724017d3eccc2a90c476c046b111fd,[0.296],[],[1]
92e98c25b51415dbdd475b555b99a5ae889183fd607b7abff3829beb0ea48fd1,[6.448],[],[1]
4a767886f34285db4654c2ff5950094e8aaf1c2f5fd173fc59c80682aaff044c,[0.201],[],[1]
318522c5959af1c86825cfea7c9008b968b8d3d36fe9ea512a1fb8c77958dc0b,[4.443],[],[1]
7269d17489ffb251ae8aad21b3e7147fb4c9a6059dbe6b03cbaeb1e233afa498,[0.569],[],[1]
a1792025454e8b6f9677644067836b0e367518516097b49935151371179f742b,[0.406],[13.385],[2]
22babbd62a312e7511315137f91632373de1225575f2db2a2bc289155ae61684,[0.824],[],[1]
dd1527c4944515ef371b0685437e638f89552650da65765011a2d9b28e6ac8d7,[26.707],[],[1]
7bf986b57eff572ce1c23ecbbde6d4332f9338d14bc6a8c94809876ada7ff1e0,[3.625],[],[1]
c7e2affbc0395c10c521ab4fbdeb76854c17c7854cd70d9020024b029fb827a9,[5.033],[],[1]
f7a673871faca5d115722689031c354975b9965a76d76bad8aa7d7e087ef1fad,[0.372],[],[1]
30248685d63e7e4b29efe755d45f94dbdbb30d923c15ba76dbcba552137e0574,[0.482],[3.784],[2]
53ea14485325b34af161d1277896ec73c0020a7bd50b759e1bd8c1b9a2705cfa,[49.941],[],[1]
a4eed253be05d5017062444578aa11fbc32ca3103d7385b14477765d51987c76,[2.704],[],[1]
b80ef843a9bb844e6ee6217902405aa4a23040b2e39eaad18156582a070751db,[4.064],[],[1]
c52be85df9229ba3004d3806adf073c281c616a3226a2f9fb7ac23e0398c9869,"[0.159, 0.129]",[15.883000000000001],"[2, 1]"
99bb3d6b1c873f7377b2b74cc24ded4839e56f5a877a556ad2482316b3949a9a,[1.267],[],[1]
19b9d68c07573a7bc90bceeebce562b4d1bb1217b59b466d8e801d4db8c7fd71,"[1.305, 0.341]",[],"[1, 1]"
235f705fcee4a5d7c6541dc1b08c7b4f1a72c459e07a1159650a98485b70dfbe,[0.101],[2.4],[2]
e2a5c445895c3481ab76ce74205de078b12e4d56702916036cf3b4c023c71bd6,"[0.104, 7.431]",[],"[1, 1]"
55c88cfbf0c650feecc6124aa84f91a2ae5fcbd57a6921a2334d8caef7b16444,[1.506],[0.8590000000000002],[2]
6319a2a6e8f92171d69ee17338a326e5042427ef36e4e733724c3d94d91bea30,[1.378],[],[1]
21e32e3c20a5bf9ee87c852596052dd35e454ab6835870a9ac2c7b2989d13071,[3.167],[],[1]
b11da0b7076d066d8203a4588f6df830150a4c6143282cf2688ad290a1602a09,[1.068],[],[1]
c99aa063a64a2db67015ffa0fd0ed014953d68e30792805c20273322e956ed15,[0.616],[],[1]
37440bbeccb3380e730ca9a1d018185eeabbc5a9f0c932395c3f944789cbeaab,[0.113],[],[1]
9820be5f4b63efb0f9b961bd9e521b227cd86124127542dbb78fdbe2b55304ff,"[0.192, 0.374, 0.202, 0.115, 0.122, 0.13, 0.138, 0.118, 0.141, 0.357, 0.398, 0.155, 0.398, 0.394, 0.16, 0.168, 0.172, 0.381]",[2.753],"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
64e2b92c4bec8b11a831aa8510fa756ba0a15680ca7c50b3cbe3c4ccdc454d26,[3.464],[],[1]
42e48b13b6035aea20066133c2bb0544710aeab4c0639cf7dc1a24923c88f430,[1.872],[],[1]
e453ed0a6fef06d29eba7a4911228c1d1fc15b099cb8743ac7ef1c6cd7521396,[0.531],[],[1]
46e0e53ec5d8000eef1fa961aaa633bc50c88f9ebdd78b09cc2a9ceb53648e59,[1.464],[],[1]
7298077eda08cad5c37d8d12b4f5ec8301a0e9789ea1d7f4d66ee0309e67aac7,[2.48],[],[1]
bcf34c198d3e07513b6f70949cf4a6d995b0e8e074c30b8f7f7197923f892d67,[1.928],[],[1]
3a6589929322316fc3daf701d516799de7e1d79175add90eba2aeaa1a016b9d2,[1.439],[],[1]
ab4a99c9160cc2a3d72769190678b766e9553fcd31ad20dc3a43c60507b20969,[1.867],[],[1]
57f14b0bcb2be1a53b831cbc77cc188f754aa30df93e622fb93203e7b7ed7d35,[2.254],[],[1]
d6bf2a26cbcf361aa7ed4d6a111e87b7f6f8ee2d0fdd9b35b4d0429555465820,"[3.954, 1.18]",[],"[1, 1]"
2e6ba051085e34fdf534d6688fb66dd85cf3c34fd8ecfbe4e0d7dcb625637ec5,[0.661],[],[1]
14a354a3d10161eba8375d2580e71a70dbb8287f18c67735108b01cc51d504f7,"[1.617, 1.45, 1.752]","[0.3520000000000001, 6.207999999999999, 0.30400000000000005, 0.21599999999999997, 6.4959999999999996, 0.28800000000000003]","[3, 4, 2]"
0127f203b4f9d51fda5832f588592f8593eb2f7d3a943fca57c7edaff6562d1d,[1.989],[],[1]
5566e8ebb72642a4ded85d60eb979c387b029a7839db326c980d1545d7e97d5f,[0.971],[0.68],[2]
97f8c978b49454f2af07f538d9faf11390eaa4c854c84b37d1e9001690b511b8,[1.401],[],[1]
eb5dafd75dfb1fd9c0baf701792d49c02ec431094ff4b50d0ebebf37adac3cbd,[8.294],[],[1]
12670bb07a9b501726d9a8ec74fb2ebf13128004b1b9c229cdaa4771f5c5601e,[0.364],"[0.594, 0.15500000000000003]",[3]
178e438d4f6f48431b6c0b0a974edbc54eb7ee1cf90d92b4f4c2cdeb772c4bc8,[2.329],[],[1]
f0ac10d1cb2797abe3a15df66a3d066fcb9f3bce17638b11402a72c7dedc3fd9,[2.991],[],[1]
78cb1767faca1efd0368b4da427f7e7cb7b0b1d66df5f0b35affaaa40d4132b7,"[13.934, 3.544, 8.9, 4.205]",[],"[1, 1, 1, 1]"
5de8f389f5f706f0df726b661eddfc9207abd861e53805edfc8b675d20d4fc18,"[0.273, 0.901]",[3.0119999999999996],"[1, 2]"
911b1a91b1e70aced1e4fc8ec9650396ba8c6652721f8df2dfb03aec773eb501,"[1.748, 1.587]",[],"[1, 1]"
1a63498cc89426a838399350ceffb08e6ff4a3d342419dec93f6709100d184e0,[19.92],[],[1]
282599bb47177ccad3de393b37ea4dcb7063bb459d5bcbe960b74d756b1acd0c,[1.327],[],[1]
1f838dd56b94ed00b3aef9eb5df17b1ef92f6adc60349d6367a1b6d8bb39c5ff,[1.851],"[0.34399999999999986, 24.408]",[3]
e3230c36b70b465144f2918ecaa239bda403bc87b0eaf1ed98a97be1a877d7ca,[2.093],[],[1]
beccb76525f068e9a42ee4fd277e8c23ee7acb478d1a6ec8f61dc819a3b8425c,[2.787],[],[1]
8c276bc1f7175df0ac4547b93f06fbd5bbbfb2d5b3ecafc42b748a60082e23a7,[8.483],[],[1]
3f5a6455d7b9e5180c6f3e9c8e7ef9aee1a23a542d3afe690c667a3533c6799c,[2.239],[],[1]
6dcd4cd69d1228fb25be44ae242f0aa9968caf2498d8e2a069f6d7c05e5eecd2,[2.597],[],[1]
b0efc55a094c80a13919ebe5b0513513db6bfd6eddc07b61b8266b1ae6648f97,[3.825],[],[1]
137851122f7e66e9401ef612e36d65d4d2f74330915d6b3c2be6aac689c73cfd,[2.179],[],[1]
c222d13b77f81e252366459aaf5d7cc65a1f9984b5847fc78107ad17059c1c33,"[19.915, 4.559, 5.158]",[],"[1, 1, 1]"
0794838dc64e376734a57b8d95c5fe3f526e60f14f1cf9cb0193fc52153b010a,[2.926],[],[1]
e106c1ad179eb29c5fec2e238060a26d3c0a60523f71ab47b98f0ec1f6eb9332,[26.281],"[0.828000000000003, 0.4259999999999984]",[3]
f85f49c944bc1d00ddf6c16e2ee740dd22621ca396b15140927581e059485ace,[29.448],[],[1]
077d1d5844184adb43f2c56d7326841e8a085ae6d488be61cf60e58ee1598061,[1.251],[],[1]
14e2b7c4701e69e0662446fbf471415817956bacd04b12f77d5e876b2c394189,[0.633],[],[1]
eed5eedfa23928c51ed2da47f3e1d214c5d2b1df460fa7c717ad641ee8c843c7,"[0.793, 0.647]",[],"[1, 1]"
1af3e0939604fd64696c91931087badd9d7e4a87d88017ded7fdbf1c5640310b,[1.451],[],[1]
feabc8ae998639fd29a044a2a239923fb1db20db1c018181d647e3f0a746b69e,[0.797],[],[1]
63862d5e5414bf0ec8a7c19a5b91d5c308ec7e63755676d86fd284e82762ed50,[32.18],[],[1]
771f405372073a66658ea20aeaaf48f9d2e28f9d205abc24fb6d1bf634220803,[1.057],[],[1]
d3dab3e3a6cba766f2459bbc1d9152bea78dbf2df9e57d94326cc6263c8af0d2,[21.026],[9.125],[2]
daaaa9b8e8ce693b15cb837653b56461cfbc353aaac1b00eec60752407d29fa1,[9.641],[0.17600000000000016],[2]
a58085d30cf3fef7d893cbda6013242267b3567c02350068925f10473527cec4,[0.2],[],[1]
28b4d7525d85d8aa5b8ade18d802443502b82a518176347fc7f5cae5bc058e73,[0.175],[],[1]
93b114b63926a633273d427820cb1660461a8d15a9434e0a22e3960c4529675a,[0.677],[],[1]
c3a2ba842c1982c85f0f04a6a83d30f9c28f81e95446b43f9bcbdd0b7729193b,[1.046],[],[1]
3370d6cb9611f13b87cb56691f3423267ee7d7ac7ac9b4f8f1729a4c4f1c5f4a,"[0.56, 1.82, 0.329]","[0.32699999999999996, 0.5919999999999999, 1.049]","[2, 2, 2]"
c7507f6f8a9204709a69d4cbe0ce31696eadc7b8c81f3d6182a81a755b86b543,[2.606],[],[1]
753121cae0a285863ca511067186f9bcf49316636edd1efdc2c2aa3849c93546,[1.378],[],[1]
42d5fb6ff1e1fc347b418d7ec7832383e53f9788f9aaa6b007148407e894b02e,[14.852],[],[1]
6d7238128bbe831da66b9226f1ee16f1374e2b278593d707bb1b39b3298bf0df,[0.62],[],[1]
6b3c698007eb90ae5c05f38231e9b48faa2002f84ac87318374741169a0af50e,[0.534],[],[1]
a922d369507bfae690795768625b9e2a3d4fe870c7a13c020232e5482709b1d2,[2.309],[],[1]
1e68232abd931eb69ea9afe4cbe8b7887d626be509a6c6ba19cb4861b2e28a2a,[20.962],[],[1]
5fe1a3a6ac7816fc8f00e35ad93cd89e17dae6392f73ad37a9ef1644d698355f,[2.793],[],[1]
3f630b46406185ad8951f21c53bff0b3c667f529c0d602692e5956819535d356,[0.832],[],[1]
ef1bfb9c090358ff6d8cf67f68f967b8dc1db1227258d3d96ec1c3e4925933a4,[12.527],[],[1]
66a33582a74551843d70577be6e6e70ceae4c67eac1d58ca98cb34f4da97fd77,"[1.11, 1.001, 2.956]",[],"[1, 1, 1]"
08b1bf1cd4119b7b3f586927a0af66c485ffac0223d147608148a88f4593e02b,[1.097],[],[1]
89e4886eec0f90bfac9e942405e6e18d2e38b151d7d9b306d315e2b8c0f49f75,[2.949],[2.311],[2]
3889535e0632a0b772173689b72ff0552c3e994d64252ec403bec506faee8a0f,[71.065],[],[1]
21df88c1ccb8e111f31ee1d4198fc548857824180e8edca06d1721d55dbc1bc1,[0.199],[],[1]
4ec3e02efa25d1e574ad7b09a4f546c01b020021a4da66ee5587e521d29da106,[1.056],[],[1]
311b1663a9cec113bc5d99c341fb1719ebf9478897716b715ebd946c10a9218e,[1.153],[],[1]
bb9e32c4b6f9a2f661cc213b633ca010543270943896adabdb98ef1f846b5196,[3.287],[],[1]
235b1a4209e2cdb0fe4ce6d0fca2f6e019f6b7c53763e3dceae5b2016ba88d54,"[1.304, 1.036, 0.949, 0.904]",[],"[1, 1, 1, 1]"
07b839bdc817544439ccc2e84dd31c2e6fad5b328bc3a461069767e9064584fa,"[1.292, 1.266, 6.29]",[],"[1, 1, 1]"
394f11056eebb3aaca9f8a1d7d76dd576e8b13c9725ca80ad61e5522d9de4670,[9.97],[1.4499999999999993],[2]
68747ff61fabecb8d9d1c7d5f99388981753744f1333711fee3ae40333a0fa1b,[0.887],[],[1]
422703a794852da7be2ef18017c08415386f96a2d87aca874f38eddf36d44cb9,[4.851],[],[1]
690b0e5d18002701efb4b79dfe94613d2c254d4a57bc683689c433bd38ded0ce,[4.12],[],[1]
61554b0e69a746896998a7f6f33d6dc23fe9b1971c2d3508470807f31c3be429,[26.448],[],[1]
2b36dfbc0099a1419f285e3f0e6cf71ea0693b57ea5796611c334220f203774e,[1.218],[],[1]
5271e7af72cad85b1d458bd23a76475a12971d67d5b42d2306045e58505b7031,[1.178],[],[1]
3885980d0478cd5831163b4aec040607a4e0a80330afbe36165cad2bc16a2774,[74.878],[],[1]
201d96cca3995bf0b6ea87771e8f1bc7d087d5fc18777ecdc914ab1dfcdb893a,[12.438],"[2.5439999999999987, 3.280000000000001, 3.224, 2.5599999999999987, 2.048000000000002, 4.927999999999997, 5.432000000000002, 0.16799999999999926, 0.43200000000000216]",[10]
52f64f1f61d0a70e1c6c12299222022843b6b2e3b852ab9d498db6846b58786a,[40.024],[],[1]
63d11a3871a7569d5c8b37ee61ac57a12deb440fddfd60385bacd31155a20fd8,[6.713],[],[1]
0c14b04837808342b83d830a8d5e4eeeac6c5bfdd813921ffce16d60d35e3bdf,[85.454],[],[1]
d039bdfac73ba930b3d7ae3754f9eae063c0d95e80c58763bea5cfe2c19c4f62,[3.094],[],[1]
